"book","lesson","audio_1","text_4","text_2","text_3","text_1"
"2","7","2238B2L07P2S7.mp3","外國人剛到台北，不知道哪裡可以丟垃圾，也不知道什麼時候可以丟垃圾，","When foreigners first arrive in Taipei, they don't know where and when to take out the garbage.","Wàiguó rén gāng dào Táiběi，bù zhīdào nǎlǐ kěyǐ diū lèsè，yě bù zhīdào shénme shíhòu kěyǐ diū lèsè，","外國人剛到台北，不知道哪裡可以丟垃圾，也不知道什麼時候可以丟垃圾，"
"2","7","2239B2L07P2S8.mp3","馬安同問了台灣人才知道，","Ma Anton didn't know until he asked a Taiwanese","Mǎ Āntóng wèn le Táiwān rén cái zhīdào，","馬安同問了台灣人才知道，"
"2","7","2240B2L07P2S9.mp3","台北的垃圾車只在一定的時間、一定的地點收垃圾。","that garbage trucks in Taipei only collect garbage at certain times and in certain locations.","Táiběi de lèsèchē zhǐ zài yídìng de shíjiān，yídìng de dìdiǎn shōu lèsè.","台北的垃圾車只在一定的時間、一定的地點收垃圾。"
"2","7","2241B2L07P2S10.mp3","雖然有點麻煩，但是路上沒有垃圾，對台北的環境比較好。","It is a bit of a pain, but there isn't any litter in the streets and it is better for Taipei's environment.","Suīrán yǒudiǎn máfán，dànshì lùshàng méi yǒu lèsè，duì Táiběi de huánjìng bǐjiào hǎo.","雖然有點麻煩，但是路上沒有垃圾，對台北的環境比較好。"
"2","7","2242B2L07P2S11.mp3","為了保護環境，大家都應該做垃圾分類，","To protect the environment, everyone should separate their garbage.","Wèi le bǎohù huánjìng，dàjiā dōu yīnggāi zuò lèsè fēnlèi，","為了保護環境，大家都應該做垃圾分類，"
"2","7","2243B2L07P2S12.mp3","那些可以再利用的紙、瓶子、塑膠杯都要回收，丟進資源回收桶裡。","Paper, bottles, and plastic cups that can be reused are to be recycled and thrown into recycling bins.","nàxiē kěyǐ zài lìyòng de zhǐ，píngzi，sùjiāo bēi dōu yào huíshōu，diū jìn zīyuán huíshōutǒng lǐ.","那些可以再利用的紙、瓶子、塑膠杯都要回收，丟進資源回收桶裡。"
"2","7","2244B2L07P2S13.mp3","現在大家都知道，一個乾乾淨淨的城市也是一個進步的城市。","Today, everyone knows that a clean city is a progressive city.","Xiànzài dàjiā dōu zhīdào，yí ge gāngān jìngjìng de chéngshì yěshì yí ge jìnbù de chéngshì.","現在大家都知道，一個乾乾淨淨的城市也是一個進步的城市。"
"2","8","2245B2L08P1S1.mp3","安同！安同！","Anton! Anton!","Āntóng！ Āntóng！","安同！安同！"
"2","8","2246B2L08P1S2.mp3","東健！對不起，沒聽見你叫我。","Dongjian! I'm sorry. I didn't hear you calling.","Dōngjiàn！ Duìbùqǐ，méi tīngjiàn nǐ jiào wǒ.","東健！對不起，沒聽見你叫我。"
"2","8","2247B2L08P1S3.mp3","音樂那麼吵，你當然聽不見。","The music is so loud. Of course you can't hear anything.","Yīnyuè nàme chǎo，nǐ dāngrán tīng bújiàn.","音樂那麼吵，你當然聽不見。"
"2","8","2248B2L08P1S4.mp3","有什麼事嗎？","What's up?","Yǒu shénme shì ma？","有什麼事嗎？"
"2","8","2249B2L08P1S5.mp3","沒事，只是一到學校門口，就看見你推著腳踏車走過來。","Nothing in particular. When I got to the school gate, I just happened to see you walking your bike this way.","Méishì，zhǐshì yí dào xuéxiào ménkǒu，jiù kànjiàn nǐ tuīzhe jiǎotàchē zǒu guòlái.","沒事，只是一到學校門口，就看見你推著腳踏車走過來。"
"2","8","2250B2L08P1S6.mp3","你下午要做什麼？","What are you doing this afternoon?","Nǐ xiàwǔ yào zuò shénme？","你下午要做什麼？"
"2","8","2251B2L08P1S7.mp3","我要去體育館運動。對了，你現在還在學太極拳嗎？","I'm going to the gym to workout. By the way, are you still studying Tai Chi?","Wǒ yào qù tǐyùguǎn yùndòng. Duì le，nǐ xiànzài hái zài xué tàijíquán ma？","我要去體育館運動。對了，你現在還在學太極拳嗎？"
"2","8","2252B2L08P1S8.mp3","是啊！我的師父說我有天分，學得不錯。","Yes. My shifu (i.e. master, teacher) said I have talent and am learning nicely.","Shì a！ Wǒ de shīfù shuō wǒ yǒu tiānfèn，xué de búcuò.","是啊！我的師父說我有天分，學得不錯。"
"2","8","2253B2L08P1S9.mp3","你師父是台灣人吧？他說中文你聽得懂嗎？","I gather your shifu is Taiwanese. Can you understand his Chinese?","Nǐ shīfù shì Táiwān rén ba？ Tā shuō Zhōngwén nǐ tīng de dǒng ma？","你師父是台灣人吧？他說中文你聽得懂嗎？"
"2","8","2254B2L08P1S10.mp3","剛開始我都聽不懂，可是現在沒問題了。","At first, I couldn't understand anything, but now it's not a problem.","Gāng kāishǐ wǒ dōu tīng bù dǒng，kěshì xiànzài méi wèntí le.","剛開始我都聽不懂，可是現在沒問題了。"
"2","8","2255B2L08P1S11.mp3","太極拳難嗎？你學了多久了？","Is Tai Chi hard? How long have you been studying it?","Tàijíquán nán ma？ Nǐ xué le duōjiǔ le？","太極拳難嗎？你學了多久了？"
"2","8","2256B2L08P1S12.mp3","不太容易，而且要很早起來。我學了三個多月了，才學會了一點。","It's not all that easy, and I also need to wake up early to practice. I have been studying for three months and have only learned a little.","Bú tài róngyì，érqiě yào hěn zǎo qǐlái. Wǒ xué le sān ge duō yuè le，cái xuéhuì le yìdiǎn.","不太容易，而且要很早起來。我學了三個多月了，才學會了一點。"
"2","8","2257B2L08P1S13.mp3","可是太極拳的動作看起來慢慢的，輕輕的，應該很輕鬆。","But movements in Tai Chi look slow and gentle. It should be easy to learn.","Kěshì tàijíquán de dòngzuò kàn qǐlái mànmàn de，qīngqīng de，yīnggāi hěn qīngsōng.","可是太極拳的動作看起來慢慢的，輕輕的，應該很輕鬆。"
"2","8","2258B2L08P1S14.mp3","那些動作好像很容易，但是剛開始的時候，","Those moves look easy, but when first started I was so exhausted.","Nàxiē dòngzuò hǎoxiàng hěn róngyì，dànshì gāng kāishǐ de shíhòu，","那些動作好像很容易，但是剛開始的時候，"
"2","8","2259B2L08P1S15.mp3","我早上常常累得起不來，腿也痛得走不了路。","I couldn't even get up in the morning and my legs hurt so much, I couldn't walk.","wǒ zǎoshàng chángcháng lèi de qǐ bù lái，tuǐ yě tòng de zǒu bùliǎo lù.","我早上常常累得起不來，腿也痛得走不了路。"
"2","8","2260B2L08P1S16.mp3","那你怎麼還學得下去？","Then how were you able to keep studying?","Nà nǐ zěnme hái xué de xiàqù？","那你怎麼還學得下去？"
"2","8","2261B2L08P1S17.mp3","雖然很累，可是這是我的興趣。","It's tiring, but this is where my interest lies.","Suīrán hěn lèi，kěshì zhè shì wǒ de xìngqù.","雖然很累，可是這是我的興趣。"
"2","8","2262B2L08P1S18.mp3","你下午沒事吧？要不要跟我一起去運動？","I gather you have nothing to do this afternoon. Do you want to go with me to work out?","Nǐ xiàwǔ méishì ba？ Yào bú yào gēn wǒ yìqǐ qù yùndòng？","你下午沒事吧？要不要跟我一起去運動？"
"2","8","2263B2L08P1S19.mp3","好啊！我先去圖書館借書，下午再跟你去運動。","Sure. I'll go to the library first to borrow a book and go with you to excercise in the afternoon.","Hǎo a！ Wǒ xiān qù túshūguǎn jiè shū，xiàwǔ zài gēn nǐ qù yùndòng.","好啊！我先去圖書館借書，下午再跟你去運動。"
"2","8","2264B2L08P2S1.mp3","今天李東健跟馬安同在體育館運動的時候，","While Li Dongjian was working out at the gym with Ma Anton today,","Jīntiān Lǐ Dōngjiàn gēn Mǎ Āntóng zài tǐyùguǎn yùndòng de shíhòu，","今天李東健跟馬安同在體育館運動的時候，"
"2","8","2265B2L08P2S2.mp3","安同一直跟他說學太極拳的好處，","Ma Anton kept talking about the benefits of learning Tai Chi","Āntóng yìzhí gēn tā shuō xué tàijíquán de hǎochù，","安同一直跟他說學太極拳的好處，"
"2","8","2266B2L08P2S3.mp3","還問他有沒有興趣，下次練習的時候可以帶他一起去。","and asked him if next time he went to practice would he be interested in going with him.","hái wèn tā yǒu méi yǒu xìngqù，xià cì liànxí de shíhòu kěyǐ dài tā yìqǐ qù.","還問他有沒有興趣，下次練習的時候可以帶他一起去。"
"2","8","2267B2L08P2S4.mp3","東健想起安同剛開始學功夫的時候，常跟他抱怨，","Dongjian recalled that when Anton first started to study kungfu, he often complained to him","Dōngjiàn xiǎng qǐ Āntóng gāng kāishǐ xué gōngfū de shíhòu，cháng gēn tā bàoyuàn，","東健想起安同剛開始學功夫的時候，常跟他抱怨，"
"2","8","2268B2L08P2S5.mp3","師父每次練習以前，都要大家先跑一千公尺，","about the shifu making everyone run 1 km each time before parctice.","shīfù měi cì liànxí yǐqián，dōu yào dàjiā xiān pǎo yìqiān gōngchǐ，","師父每次練習以前，都要大家先跑一千公尺，"
"2","8","2269B2L08P2S6.mp3","安同總是最後一個跑完，有的時候還跑不完。","Anton was always the last to finish the run. Sometimes, he couldn't even finish.","Āntóng zǒng shì zuìhòu yí ge pǎo wán，yǒu de shíhòu hái pǎo bù wán.","安同總是最後一個跑完，有的時候還跑不完。"
"2","8","2270B2L08P2S7.mp3","現在，東健發現安同的體力比三個月以前好多了，","Dongjian has now noticed that Anton is much more fit than he was three months earlier","Xiànzài，Dōngjiàn fāxiàn Āntóng de tǐlì bǐ sān ge yuè yǐqián hǎoduō le，","現在，東健發現安同的體力比三個月以前好多了，"
"2","8","2271B2L08P2S8.mp3","上了整天的課，安同還是很有精神。","and after a whole day of classes, he is still full of energy.","shàng le zhěngtiān de kè，Āntóng hái shì hěn yǒu jīngshén.","上了整天的課，安同還是很有精神。"
"2","8","2272B2L08P2S9.mp3","李東健本來以為學功夫要花很多時間，安同可能沒有時間念書了，","Li Dongjian originally thought that studying kungfu would take up a lot of time and that Anton might not have time to study.","Lǐ Dōngjiàn běnlái yǐwéi xué gōngfū yào huā hěnduō shíjiān，Āntóng kěnéng méi yǒu shíjiān niànshū le，","李東健本來以為學功夫要花很多時間，安同可能沒有時間念書了，"
"2","8","2273B2L08P2S10.mp3","但是安同為了多練習，每天一下課，就回宿舍念書、做功課。","But in order to train more, Anton went back to the dorms each day right after classes to study and do his homework.","dànshì Āntóng wèi le duō liànxí，měitiān yí xiàkè，jiù huí sùshè niànshū，zuò gōngkè.","但是安同為了多練習，每天一下課，就回宿舍念書、做功課。"
"2","8","2274B2L08P2S11.mp3","做完了功課，再去練習。","After his homework was done, he would go to parctice.","Zuòwán le gōngkè，zài qù liànxí.","做完了功課，再去練習。"
"2","8","2275B2L08P2S12.mp3","雖然練習的時間不少，但是一點都沒影響安同的成績。","Although practice took up a lot of time, it didn't affect Anton's grades at all.","Suīrán liànxí de shíjiān bù shǎo，dànshì yìdiǎn dōu méi yǐngxiǎng Āntóng de chéngjī.","雖然練習的時間不少，但是一點都沒影響安同的成績。"
"2","8","2276B2L08P2S13.mp3","李東健看馬安同學了太極拳以後，身體健康了，功課也進步了，","Li Dongjian saw how, after he (started) studying Tai Chi, Anton was now in good health and his schoolwork had improved.","Lǐ Dōngjiàn kàn Mǎ Āntóng xué le tàijíquán yǐhòu，shēntǐ jiànkāng le，gōngkè yě jìnbù le，","李東健看馬安同學了太極拳以後，身體健康了，功課也進步了，"
"2","8","2277B2L08P2S14.mp3","覺得練太極拳的好處真不少，","He felt that there really were a lot of benefits to studying Tai Chi","juéde liàn tàijíquán de hǎochù zhēn bù shǎo，","覺得練太極拳的好處真不少，"
"2","8","2278B2L08P2S15.mp3","決定明天就跟安同說他也要學太極拳。","and decided to tell Anton the next day that he, too, would like to study Tai Chi.","juédìng míngtiān jiù gēn Āntóng shuō tā yě yào xué tàijíquán.","決定明天就跟安同說他也要學太極拳。"
"2","9","2279B2L09P1S1.mp3","我放春假的時候到泰國去玩了一個星期，你呢？","Over spring break, I went to Thailand for a week. How about you?","Wǒ fàng chūnjià de shíhòu dào Tàiguó qù wán le yí ge xīngqí，nǐ ne？","我放春假的時候到泰國去玩了一個星期，你呢？"
"2","9","2280B2L09P1S2.mp3","我哪裡也沒去，忙著搬家。","I didn't go anywhere. I was busy moving.","Wǒ nǎlǐ yě méi qù，mángzhe bānjiā.","我哪裡也沒去，忙著搬家。"
"2","9","2281B2L09P1S3.mp3","都搬好了嗎？","Are you finished moving?","Dōu bān hǎo le ma？","都搬好了嗎？"
"2","9","2282B2L09P1S4.mp3","都搬好了。泰國怎麼樣？","Yes. I am done moving. How was Thailand?","Dōu bān hǎo le. Tàiguó zěnmeyàng？","都搬好了。泰國怎麼樣？"
"2","9","2283B2L09P1S5.mp3","我好喜歡，沒想到泰國這麼有特色，玩一個星期也不夠。","I loved it. I had no idea, Thailand would be so unique. One week was not enough.","Wǒ hǎo xǐhuān，méi xiǎngdào Tàiguó zhème yǒu tèsè，wán yí ge xīngqí yě búgòu.","我好喜歡，沒想到泰國這麼有特色，玩一個星期也不夠。"
"2","9","2284B2L09P1S6.mp3","真的啊！有些什麼特色呢？","Really? What are some of the things that make it special?","Zhēnde a！ Yǒuxiē shénme tèsè ne？","真的啊！有些什麼特色呢？"
"2","9","2285B2L09P1S7.mp3","那裡的房子很漂亮，跟法國的比起來，顏色比較多。","The houses are very pretty. Compared to France, they are much more colorful.","Nàlǐ de fángzi hěn piàoliàng，gēn Fǎguó de bǐ qǐlái，yánsè bǐjiào duō.","那裡的房子很漂亮，跟法國的比起來，顏色比較多。"
"2","9","2286B2L09P1S8.mp3","聽說泰國的廟很多。","I've heard Thailand has a lof of temples.","Tīngshuō Tàiguó de miào hěnduō.","聽說泰國的廟很多。"
"2","9","2287B2L09P1S9.mp3","是。泰國到處都是廟，就像法國有很多教堂一樣。","Yes. There are temples everywhere in Thailand. Just like there are many churches in France.","Shì. Tàiguó dàochù dōu shì miào，jiù xiàng Fǎguó yǒu hěnduō jiàotáng yíyàng.","是。泰國到處都是廟，就像法國有很多教堂一樣。"
"2","9","2288B2L09P1S10.mp3","泰國的海邊怎麼樣？","How is the seaside in Thailand?","Tàiguó de hǎibiān zěnmeyàng？","泰國的海邊怎麼樣？"
